Student_ID,Name,Age,Gender,School,Board,Class,Subject,Marks,Grade,Attendance_Percent,Study_Hours_Per_Day,Extra_Curricular,Scholarship
STU_032275,Student_32275,17,Male,School_46,CBSE,12,Physics,71,F,77.3,2.8,No,No
STU_032276,Student_32276,16,Female,School_22,IB,12,History,79,D,100.0,4.9,No,No
STU_032277,Student_32277,19,Male,School_25,CBSE,9,Biology,84,D,86.2,3.3,No,No
STU_032278,Student_32278,13,Female,School_21,CBSE,10,Hindi,78,C,58.5,3.3,No,No
STU_032279,Student_32279,14,Male,School_35,State,9,English,92,F,76.2,2.6,No,No
STU_032280,Student_32280,13,Female,School_3,CBSE,10,History,47,D,80.2,4.5,Yes,No
STU_032281,Student_32281,15,Male,School_22,CBSE,10,Physics,89,A,83.9,9.6,Yes,No
STU_032282,Student_32282,15,Female,School_7,State,10,Chemistry,61,A,89.6,1.6,Yes,No
STU_032283,Student_32283,14,Female,School_29,State,9,Economics,71,D,69.5,4.4,Yes,No
STU_032284,Student_32284,11,Female,School_22,IB,12,Economics,73,A,99.7,4.3,No,No
STU_032285,Student_32285,10,Male,School_18,CBSE,9,History,53,D,98.4,4.4,No,No
STU_032286,Student_32286,13,Female,School_31,ICSE,11,History,55,A,64.2,1.6,Yes,No
STU_032287,Student_32287,14,Female,School_26,State,11,Biology,76,B,77.2,4.4,Yes,No
STU_032288,Student_32288,17,Female,School_2,Cambridge,9,Hindi,71,F,77.8,4.2,Yes,No
STU_032289,Student_32289,12,Male,School_9,Cambridge,12,Economics,73,D,93.4,6.0,No,No
STU_032290,Student_32290,16,Male,School_28,ICSE,9,Geography,84,C,64.2,6.2,No,No
STU_032291,Student_32291,12,Female,School_40,Cambridge,12,Geography,83,A,100.0,7.7,Yes,No
STU_032292,Student_32292,13,Male,School_28,Cambridge,12,Hindi,63,B+,75.6,5.1,No,Yes
STU_032293,Student_32293,14,Female,School_13,State,11,Mathematics,48,B,86.8,6.3,Yes,No
STU_032294,Student_32294,16,Male,School_44,IB,9,Physics,69,B+,99.1,4.1,No,No
STU_032295,Student_32295,16,Female,School_27,ICSE,11,Geography,80,A+,65.9,5.9,No,Yes
STU_032296,Student_32296,15,Female,School_24,State,12,History,44,A+,72.8,6.6,No,No
STU_032297,Student_32297,15,Male,School_17,IB,10,Mathematics,67,A,93.2,3.9,Yes,No
STU_032298,Student_32298,11,Female,School_21,CBSE,9,Chemistry,81,A,69.9,3.5,No,No
STU_032299,Student_32299,15,Male,School_25,IB,9,Biology,55,C,100.0,3.4,Yes,No
STU_032300,Student_32300,17,Male,School_11,CBSE,10,History,55,A,88.5,4.4,No,No
STU_032301,Student_32301,12,Female,School_34,CBSE,12,History,74,D,79.6,3.3,Yes,No
STU_032302,Student_32302,14,Female,School_5,State,11,Economics,76,B+,65.4,1.7,No,No
STU_032303,Student_32303,11,Male,School_8,ICSE,12,Hindi,65,C+,66.5,7.1,Yes,No
STU_032304,Student_32304,14,Female,School_2,State,11,Geography,47,C+,100.0,4.6,Yes,No
STU_032305,Student_32305,17,Male,School_11,IB,11,History,58,D,85.0,4.1,Yes,No
STU_032306,Student_32306,10,Female,School_11,State,10,History,46,F,77.9,3.7,No,No
STU_032307,Student_32307,13,Female,School_4,ICSE,9,Biology,73,F,82.7,7.2,No,No
STU_032308,Student_32308,13,Female,School_11,State,10,Computer Science,100,A+,66.9,2.4,Yes,No
STU_032309,Student_32309,13,Female,School_37,ICSE,11,Geography,45,A,92.4,4.8,No,Yes
STU_032310,Student_32310,16,Female,School_4,State,12,English,53,B,90.4,2.9,No,No
STU_032311,Student_32311,13,Male,School_16,State,9,Economics,63,C+,96.3,5.2,Yes,No
STU_032312,Student_32312,12,Male,School_16,CBSE,9,Computer Science,61,A,53.1,5.4,Yes,No
STU_032313,Student_32313,15,Male,School_38,CBSE,10,Computer Science,86,C+,99.9,3.1,No,No
STU_032314,Student_32314,11,Female,School_23,CBSE,11,Biology,68,A,61.8,7.5,No,No
STU_032315,Student_32315,16,Male,School_33,IB,10,Economics,73,D,84.8,3.1,Yes,Yes
STU_032316,Student_32316,14,Male,School_32,State,12,Mathematics,65,B,71.1,0.0,No,No
STU_032317,Student_32317,12,Male,School_5,IB,12,History,81,D,73.7,3.6,Yes,No
STU_032318,Student_32318,12,Male,School_14,State,12,History,83,A,91.9,3.6,No,No
STU_032319,Student_32319,15,Female,School_48,IB,11,Geography,65,A+,73.1,3.6,Yes,No
STU_032320,Student_32320,13,Male,School_19,CBSE,9,Chemistry,57,B+,84.8,2.6,Yes,No
STU_032321,Student_32321,16,Female,School_30,State,12,History,44,C,87.1,5.7,Yes,No
STU_032322,Student_32322,13,Female,School_41,ICSE,9,Biology,72,D,73.1,5.8,No,No
STU_032323,Student_32323,18,Female,School_27,State,11,English,84,A,82.6,3.1,Yes,No
STU_032324,Student_32324,16,Male,School_20,Cambridge,9,Geography,57,D,71.5,2.2,Yes,Yes
STU_032325,Student_32325,16,Male,School_18,IB,9,Geography,54,C+,76.7,2.0,No,Yes
STU_032326,Student_32326,16,Male,School_45,Cambridge,11,Computer Science,60,F,68.4,2.6,No,No
STU_032327,Student_32327,11,Male,School_15,CBSE,10,Economics,63,C+,68.9,4.9,Yes,No
STU_032328,Student_32328,16,Female,School_38,CBSE,10,Computer Science,49,D,66.3,5.6,No,No
STU_032329,Student_32329,12,Male,School_46,State,11,Economics,78,A,68.2,5.5,No,No
STU_032330,Student_32330,14,Female,School_7,ICSE,9,English,72,C+,77.5,3.6,No,No
STU_032331,Student_32331,15,Female,School_49,ICSE,9,Biology,87,F,73.1,7.2,Yes,No
STU_032332,Student_32332,12,Male,School_48,CBSE,9,Hindi,68,C,84.0,6.2,Yes,No
STU_032333,Student_32333,14,Male,School_7,State,9,Computer Science,92,A,100.0,3.6,Yes,No
STU_032334,Student_32334,12,Female,School_48,CBSE,10,Computer Science,100,C+,69.7,0.6,No,No
STU_032335,Student_32335,18,Male,School_31,IB,9,Economics,60,F,74.7,3.5,Yes,Yes
STU_032336,Student_32336,13,Female,School_29,ICSE,9,Chemistry,71,B,68.8,4.9,No,No
STU_032337,Student_32337,13,Female,School_23,ICSE,10,Mathematics,63,B+,76.6,0.1,No,No
STU_032338,Student_32338,15,Female,School_2,CBSE,11,Geography,69,D,85.4,5.4,Yes,No
STU_032339,Student_32339,16,Male,School_26,State,9,History,65,F,75.8,4.8,Yes,No
STU_032340,Student_32340,19,Female,School_40,IB,10,Economics,80,A+,60.3,1.8,No,No
STU_032341,Student_32341,12,Female,School_17,ICSE,9,Chemistry,37,D,84.4,9.8,No,No
STU_032342,Student_32342,12,Male,School_4,CBSE,9,Physics,61,F,64.8,5.4,No,No
STU_032343,Student_32343,16,Male,School_8,ICSE,11,Economics,63,B+,99.1,6.0,No,No
STU_032344,Student_32344,14,Female,School_2,IB,11,Physics,76,B+,65.8,5.2,No,No
STU_032345,Student_32345,15,Male,School_32,IB,12,History,38,D,76.1,2.7,No,No
STU_032346,Student_32346,13,Male,School_9,State,12,Physics,56,B,100.0,2.3,No,No
STU_032347,Student_32347,14,Male,School_36,ICSE,12,Geography,82,B+,81.3,2.6,Yes,No
STU_032348,Student_32348,14,Female,School_30,IB,12,English,62,C,81.9,5.7,Yes,No
STU_032349,Student_32349,17,Male,School_8,ICSE,11,Economics,59,D,86.9,2.7,Yes,No
STU_032350,Student_32350,13,Male,School_45,State,9,Economics,52,C,60.0,4.8,No,No
STU_032351,Student_32351,16,Male,School_26,ICSE,11,Chemistry,60,C+,80.2,0.8,Yes,No
STU_032352,Student_32352,12,Female,School_33,State,10,Computer Science,59,B,73.0,6.4,No,Yes
STU_032353,Student_32353,17,Male,School_24,Cambridge,10,English,53,A+,86.6,3.5,Yes,No
STU_032354,Student_32354,15,Male,School_8,IB,10,Geography,90,B+,97.0,2.5,No,No
STU_032355,Student_32355,15,Male,School_26,Cambridge,11,Computer Science,58,D,81.0,4.8,Yes,No
STU_032356,Student_32356,13,Male,School_43,CBSE,9,History,85,B+,91.2,5.5,No,No
STU_032357,Student_32357,14,Female,School_25,ICSE,12,Biology,61,D,84.4,3.1,No,No
STU_032358,Student_32358,20,Female,School_20,IB,10,Geography,80,C+,75.4,4.5,No,No
STU_032359,Student_32359,15,Female,School_43,IB,12,Geography,63,B+,89.9,8.6,Yes,No
STU_032360,Student_32360,16,Male,School_40,Cambridge,10,Biology,51,C,81.4,4.8,No,No
STU_032361,Student_32361,14,Female,School_25,Cambridge,12,Economics,64,C,100.0,4.6,No,No
STU_032362,Student_32362,14,Male,School_41,CBSE,10,Mathematics,69,A+,100.0,6.7,Yes,No
STU_032363,Student_32363,10,Female,School_45,State,11,Economics,69,D,73.0,3.6,No,No
STU_032364,Student_32364,13,Male,School_29,State,9,History,72,C+,75.6,4.5,Yes,No
STU_032365,Student_32365,13,Male,School_49,State,10,History,66,A+,71.4,1.5,Yes,No
STU_032366,Student_32366,15,Female,School_10,CBSE,10,Geography,62,B+,65.6,5.4,No,No
STU_032367,Student_32367,11,Female,School_46,Cambridge,12,Hindi,81,B,63.2,3.0,No,No
STU_032368,Student_32368,11,Female,School_6,CBSE,12,Economics,69,A+,69.7,4.2,No,No
STU_032369,Student_32369,14,Male,School_31,ICSE,12,Geography,53,A,74.5,0.5,Yes,No
STU_032370,Student_32370,16,Male,School_40,IB,12,Computer Science,49,B,66.5,5.2,No,No
STU_032371,Student_32371,16,Male,School_44,CBSE,12,History,95,B+,100.0,3.2,No,No
STU_032372,Student_32372,14,Female,School_2,CBSE,11,Economics,75,D,53.8,0.5,Yes,No
STU_032373,Student_32373,13,Female,School_47,Cambridge,12,Economics,41,D,97.7,2.8,No,No
STU_032374,Student_32374,15,Male,School_31,ICSE,9,Geography,60,A,69.2,2.1,No,No
STU_032375,Student_32375,11,Male,School_48,CBSE,11,Hindi,56,A+,75.3,4.5,No,No
STU_032376,Student_32376,14,Male,School_8,State,10,Computer Science,60,C,84.0,6.1,Yes,No
STU_032377,Student_32377,15,Female,School_8,State,10,Chemistry,68,A,74.0,3.3,Yes,No
STU_032378,Student_32378,13,Female,School_1,Cambridge,11,Physics,66,F,100.0,5.2,No,No
STU_032379,Student_32379,18,Female,School_18,CBSE,9,Mathematics,77,F,82.0,2.6,No,No
STU_032380,Student_32380,13,Female,School_28,ICSE,12,Biology,59,C+,100.0,4.5,No,No
STU_032381,Student_32381,12,Male,School_6,IB,12,Computer Science,55,B+,79.7,2.3,Yes,No
STU_032382,Student_32382,14,Female,School_8,CBSE,9,Geography,74,D,56.1,4.3,Yes,No
STU_032383,Student_32383,13,Male,School_2,ICSE,12,Chemistry,70,D,62.3,2.7,Yes,No
STU_032384,Student_32384,15,Male,School_25,IB,11,Chemistry,60,B+,78.4,5.4,No,No
STU_032385,Student_32385,13,Male,School_37,State,11,Physics,58,A,100.0,4.2,Yes,Yes
STU_032386,Student_32386,11,Male,School_11,IB,10,Geography,87,C,74.3,3.2,No,No
STU_032387,Student_32387,17,Male,School_42,IB,11,Mathematics,57,B+,86.7,3.6,Yes,No
STU_032388,Student_32388,16,Male,School_3,ICSE,12,Biology,58,F,65.8,3.7,Yes,No
STU_032389,Student_32389,17,Male,School_2,ICSE,9,Biology,55,D,100.0,8.2,No,No
STU_032390,Student_32390,14,Male,School_11,ICSE,9,Chemistry,60,A+,84.2,5.9,No,No
STU_032391,Student_32391,14,Female,School_26,ICSE,10,Biology,62,A,84.8,0.5,Yes,No
STU_032392,Student_32392,13,Male,School_22,Cambridge,10,Hindi,56,F,79.4,4.4,Yes,No
STU_032393,Student_32393,18,Female,School_47,CBSE,10,Computer Science,73,D,80.5,5.4,No,No
STU_032394,Student_32394,10,Male,School_9,State,12,English,80,F,64.3,2.1,No,No
STU_032395,Student_32395,17,Female,School_50,Cambridge,11,History,84,C+,74.7,3.7,Yes,No
STU_032396,Student_32396,13,Male,School_20,ICSE,12,History,27,B,78.5,6.7,No,No
STU_032397,Student_32397,15,Female,School_36,State,12,English,80,A,63.4,6.8,Yes,No
STU_032398,Student_32398,17,Male,School_47,ICSE,9,Biology,53,D,97.8,6.0,No,No
STU_032399,Student_32399,16,Female,School_42,IB,10,Geography,60,C+,90.6,3.9,Yes,No
STU_032400,Student_32400,13,Male,School_49,Cambridge,9,Biology,88,C,82.0,5.6,No,No
STU_032401,Student_32401,17,Male,School_25,CBSE,12,Mathematics,68,B+,69.1,2.4,Yes,No
STU_032402,Student_32402,14,Female,School_39,ICSE,9,Physics,63,B,68.1,7.8,Yes,No
STU_032403,Student_32403,15,Male,School_48,Cambridge,9,Biology,71,A,74.7,3.8,No,No
STU_032404,Student_32404,16,Male,School_6,IB,12,English,57,B+,94.2,5.1,No,No
STU_032405,Student_32405,15,Female,School_11,ICSE,12,Hindi,95,C+,81.7,7.3,No,No
STU_032406,Student_32406,11,Female,School_44,CBSE,10,Geography,55,B,74.1,3.8,No,No
STU_032407,Student_32407,17,Female,School_4,ICSE,9,Physics,54,B,100.0,4.8,Yes,No
STU_032408,Student_32408,13,Male,School_11,Cambridge,10,Mathematics,54,B,62.4,2.0,Yes,No
STU_032409,Student_32409,16,Female,School_21,IB,12,English,80,B+,89.0,7.3,No,Yes
STU_032410,Student_32410,13,Male,School_43,IB,11,Physics,83,B+,85.4,6.4,No,Yes
STU_032411,Student_32411,13,Female,School_46,ICSE,11,Geography,71,D,72.3,3.7,No,No
STU_032412,Student_32412,16,Female,School_11,State,10,Chemistry,74,C+,93.6,5.0,No,No
STU_032413,Student_32413,18,Male,School_20,State,10,Mathematics,67,D,92.4,5.3,Yes,No
STU_032414,Student_32414,13,Female,School_31,CBSE,10,Geography,86,D,91.9,5.0,No,No
STU_032415,Student_32415,12,Female,School_32,IB,9,Physics,69,C,74.2,4.0,Yes,No
STU_032416,Student_32416,8,Female,School_1,IB,10,Geography,62,D,55.6,3.6,Yes,No
STU_032417,Student_32417,14,Male,School_50,ICSE,12,Computer Science,65,D,94.7,5.4,Yes,No
STU_032418,Student_32418,13,Female,School_43,Cambridge,12,English,55,A,73.8,6.2,No,No
STU_032419,Student_32419,14,Male,School_31,CBSE,11,Hindi,90,A,76.9,3.8,Yes,No
STU_032420,Student_32420,15,Female,School_2,State,10,Computer Science,88,A,62.6,6.2,Yes,No
STU_032421,Student_32421,18,Male,School_4,IB,9,Physics,64,D,81.1,4.8,Yes,Yes
STU_032422,Student_32422,16,Female,School_2,ICSE,11,Hindi,80,C+,54.9,2.7,No,No
STU_032423,Student_32423,13,Male,School_18,IB,10,Biology,50,B+,73.1,4.1,No,Yes
STU_032424,Student_32424,16,Female,School_4,CBSE,10,Economics,90,D,77.1,2.6,No,No
STU_032425,Student_32425,15,Female,School_40,ICSE,10,Hindi,66,B+,56.2,7.6,No,No
STU_032426,Student_32426,16,Male,School_42,CBSE,12,Mathematics,85,B,95.5,2.4,No,No
STU_032427,Student_32427,16,Female,School_19,Cambridge,10,Chemistry,78,A,64.1,2.6,No,No
STU_032428,Student_32428,16,Female,School_7,ICSE,10,Biology,59,A+,76.1,4.0,Yes,No
STU_032429,Student_32429,15,Male,School_7,Cambridge,9,Economics,87,A+,100.0,3.3,Yes,No
STU_032430,Student_32430,14,Male,School_10,IB,11,Mathematics,42,B+,73.2,4.6,Yes,No
STU_032431,Student_32431,14,Female,School_21,ICSE,10,Computer Science,53,C+,91.1,3.1,No,No
STU_032432,Student_32432,14,Male,School_14,CBSE,11,Computer Science,78,B+,84.9,3.2,Yes,No
STU_032433,Student_32433,15,Female,School_8,CBSE,10,English,47,A,86.5,1.7,Yes,No
STU_032434,Student_32434,14,Male,School_45,CBSE,9,Economics,70,B,65.0,2.0,No,Yes
STU_032435,Student_32435,17,Female,School_8,CBSE,12,Biology,80,B,81.4,4.2,No,No
STU_032436,Student_32436,16,Female,School_45,ICSE,11,Mathematics,84,B,78.7,2.7,No,No
STU_032437,Student_32437,14,Female,School_25,CBSE,10,Mathematics,79,D,100.0,4.1,No,No
STU_032438,Student_32438,18,Male,School_27,IB,10,Physics,73,A,64.9,0.0,No,No
STU_032439,Student_32439,19,Male,School_40,CBSE,10,Computer Science,83,B,90.5,0.7,Yes,No
STU_032440,Student_32440,13,Male,School_48,ICSE,10,Mathematics,65,A,89.6,5.5,No,Yes
STU_032441,Student_32441,16,Male,School_20,CBSE,9,Geography,77,B,61.3,6.0,Yes,No
STU_032442,Student_32442,14,Female,School_7,CBSE,11,Geography,90,C+,71.5,4.6,No,No
STU_032443,Student_32443,13,Female,School_48,IB,11,Biology,87,A+,52.9,2.7,No,No
STU_032444,Student_32444,16,Female,School_48,ICSE,9,Biology,71,C,48.9,3.2,Yes,No
STU_032445,Student_32445,15,Female,School_3,CBSE,10,Mathematics,73,F,95.6,4.5,Yes,No
STU_032446,Student_32446,14,Female,School_15,Cambridge,9,Biology,94,F,89.9,4.3,No,No
STU_032447,Student_32447,14,Female,School_38,CBSE,12,Mathematics,55,C,87.9,4.6,Yes,No
STU_032448,Student_32448,18,Female,School_22,Cambridge,11,Chemistry,74,A+,88.8,5.1,Yes,No
STU_032449,Student_32449,17,Female,School_47,ICSE,9,Geography,81,B,69.2,3.4,No,No
STU_032450,Student_32450,12,Male,School_1,Cambridge,9,Economics,55,A,91.2,5.2,Yes,No
STU_032451,Student_32451,14,Female,School_39,Cambridge,12,Biology,61,F,61.6,6.1,No,No
STU_032452,Student_32452,14,Female,School_5,ICSE,10,Computer Science,64,A+,72.6,6.9,Yes,No
STU_032453,Student_32453,12,Male,School_17,State,12,Mathematics,42,C,55.6,5.6,Yes,No
STU_032454,Student_32454,14,Female,School_13,IB,10,Mathematics,53,B,88.7,5.9,Yes,No
STU_032455,Student_32455,14,Male,School_14,ICSE,10,Economics,56,C,47.3,3.3,Yes,No
STU_032456,Student_32456,14,Male,School_6,IB,10,Biology,62,A+,92.3,4.0,No,No
STU_032457,Student_32457,16,Female,School_50,Cambridge,12,History,54,C+,100.0,3.5,No,No
STU_032458,Student_32458,14,Female,School_25,ICSE,10,Mathematics,91,A+,75.6,6.6,Yes,No
STU_032459,Student_32459,14,Female,School_24,ICSE,10,Hindi,45,B+,68.6,6.4,Yes,Yes
STU_032460,Student_32460,14,Female,School_5,ICSE,10,Biology,64,C+,53.5,4.5,Yes,No
STU_032461,Student_32461,14,Female,School_15,Cambridge,11,Geography,100,A,56.6,5.8,Yes,No
STU_032462,Student_32462,13,Female,School_46,State,12,English,67,B,85.7,5.1,Yes,Yes
STU_032463,Student_32463,16,Male,School_18,State,11,Geography,91,B+,68.4,2.7,No,No
STU_032464,Student_32464,16,Female,School_28,Cambridge,9,Chemistry,65,B,88.8,2.7,No,Yes
STU_032465,Student_32465,17,Male,School_9,ICSE,9,Chemistry,86,C+,88.0,7.9,No,No
STU_032466,Student_32466,15,Female,School_44,CBSE,10,Computer Science,87,A,98.3,3.3,No,No
STU_032467,Student_32467,13,Male,School_15,CBSE,9,Biology,73,B+,100.0,6.2,Yes,No
STU_032468,Student_32468,16,Female,School_23,Cambridge,10,Physics,63,A,69.5,5.0,No,No
STU_032469,Student_32469,14,Male,School_14,IB,11,Geography,52,A+,89.0,4.0,No,No
STU_032470,Student_32470,15,Female,School_13,State,10,Chemistry,82,F,78.1,6.7,No,No
STU_032471,Student_32471,15,Female,School_41,State,12,History,82,B+,73.1,4.4,Yes,No
STU_032472,Student_32472,14,Female,School_30,State,9,Economics,76,A+,89.9,3.7,Yes,No
STU_032473,Student_32473,17,Male,School_12,IB,11,Computer Science,78,A+,90.0,6.1,No,No
STU_032474,Student_32474,13,Male,School_38,ICSE,9,Chemistry,87,C+,80.8,0.2,No,No
STU_032475,Student_32475,15,Male,School_7,ICSE,12,Economics,74,B,71.3,5.0,No,Yes
STU_032476,Student_32476,13,Male,School_28,IB,12,Chemistry,77,B,77.6,3.5,Yes,No
STU_032477,Student_32477,16,Male,School_32,IB,9,History,75,B,58.7,5.7,Yes,No
STU_032478,Student_32478,15,Female,School_45,IB,10,Computer Science,53,B,73.7,5.5,No,No
STU_032479,Student_32479,15,Male,School_7,State,9,Chemistry,60,A+,72.7,4.9,Yes,No
STU_032480,Student_32480,14,Male,School_8,CBSE,10,Geography,46,F,78.5,4.3,No,No
STU_032481,Student_32481,12,Female,School_48,Cambridge,12,Physics,82,D,62.8,3.1,No,No
STU_032482,Student_32482,12,Male,School_30,Cambridge,12,Chemistry,55,B+,83.7,5.0,Yes,No
STU_032483,Student_32483,15,Female,School_14,IB,11,History,61,C+,56.6,7.1,No,No
STU_032484,Student_32484,15,Female,School_10,IB,12,Chemistry,77,F,61.0,1.0,No,No
STU_032485,Student_32485,12,Male,School_22,IB,12,English,69,B,100.0,4.5,No,Yes
STU_032486,Student_32486,12,Female,School_49,State,10,Geography,80,B,78.6,7.4,No,No
STU_032487,Student_32487,13,Male,School_6,Cambridge,12,Mathematics,65,C+,77.1,2.3,No,No
STU_032488,Student_32488,16,Male,School_34,Cambridge,11,History,73,A,90.6,4.3,No,No
STU_032489,Student_32489,10,Male,School_35,CBSE,12,Chemistry,86,B+,66.3,4.5,No,No
STU_032490,Student_32490,15,Female,School_9,ICSE,9,Mathematics,84,C+,58.4,4.1,No,No
STU_032491,Student_32491,16,Male,School_30,IB,9,English,57,A+,100.0,6.0,No,No
STU_032492,Student_32492,13,Male,School_4,CBSE,12,Economics,63,C+,99.4,2.8,No,Yes
STU_032493,Student_32493,12,Female,School_10,State,11,Physics,64,A,84.0,3.0,Yes,No
STU_032494,Student_32494,15,Female,School_3,IB,10,Hindi,80,A,58.8,2.5,No,No
STU_032495,Student_32495,11,Female,School_47,ICSE,10,Biology,76,B,68.4,3.8,Yes,No
STU_032496,Student_32496,16,Male,School_14,State,9,Computer Science,53,A,86.6,0.2,No,No
STU_032497,Student_32497,17,Female,School_23,State,10,Mathematics,67,B+,70.4,9.7,No,No
STU_032498,Student_32498,18,Male,School_37,Cambridge,10,History,58,C,53.1,2.4,No,No
STU_032499,Student_32499,12,Male,School_47,CBSE,11,Mathematics,100,F,81.3,4.7,No,No
STU_032500,Student_32500,14,Male,School_50,State,11,Mathematics,81,C,83.0,5.1,Yes,No
STU_032501,Student_32501,12,Female,School_44,Cambridge,11,Biology,79,C,75.1,2.9,Yes,No
STU_032502,Student_32502,13,Male,School_21,ICSE,10,English,68,A+,66.1,4.6,No,No
STU_032503,Student_32503,17,Male,School_44,State,11,Biology,58,C,93.1,3.1,No,No
STU_032504,Student_32504,15,Male,School_11,CBSE,12,Computer Science,67,B,74.0,5.5,No,No
STU_032505,Student_32505,15,Male,School_11,Cambridge,9,Physics,82,B,90.8,1.2,Yes,Yes
STU_032506,Student_32506,17,Female,School_9,ICSE,11,History,64,A+,71.0,5.8,No,No
STU_032507,Student_32507,16,Male,School_4,Cambridge,12,Geography,92,C+,78.5,4.9,Yes,Yes
STU_032508,Student_32508,14,Male,School_14,ICSE,11,History,50,B,100.0,2.3,Yes,No
STU_032509,Student_32509,17,Female,School_6,ICSE,12,Computer Science,78,C,80.8,4.1,Yes,No
STU_032510,Student_32510,18,Female,School_40,CBSE,12,English,61,C,71.7,0.0,No,No
STU_032511,Student_32511,16,Female,School_36,State,12,Economics,80,A,100.0,5.5,No,No
STU_032512,Student_32512,15,Female,School_45,Cambridge,11,Economics,67,C+,98.3,5.8,Yes,No
STU_032513,Student_32513,12,Female,School_37,State,12,Chemistry,85,B,100.0,5.5,Yes,No
STU_032514,Student_32514,17,Male,School_35,Cambridge,9,Hindi,73,C+,87.1,2.4,No,No
STU_032515,Student_32515,15,Male,School_1,Cambridge,11,Chemistry,100,D,88.2,2.5,Yes,No
STU_032516,Student_32516,14,Male,School_5,State,10,Geography,64,C,74.7,2.2,Yes,Yes
STU_032517,Student_32517,11,Female,School_23,CBSE,9,Hindi,66,A,83.7,3.3,Yes,No
STU_032518,Student_32518,13,Male,School_41,Cambridge,9,Physics,66,B,71.7,6.2,No,No
STU_032519,Student_32519,10,Female,School_25,State,10,Hindi,88,C+,100.0,3.8,No,No
STU_032520,Student_32520,17,Female,School_27,Cambridge,11,Economics,67,C,75.9,3.2,No,No
STU_032521,Student_32521,14,Female,School_49,ICSE,10,English,82,B+,80.3,0.0,Yes,No
STU_032522,Student_32522,12,Male,School_2,Cambridge,12,Mathematics,83,F,100.0,2.3,Yes,No
STU_032523,Student_32523,10,Male,School_4,State,11,Economics,68,B+,69.6,6.2,Yes,No
STU_032524,Student_32524,19,Male,School_36,IB,12,Mathematics,82,A,83.5,2.8,Yes,No
STU_032525,Student_32525,14,Male,School_10,ICSE,10,Mathematics,80,A+,100.0,5.8,No,No
STU_032526,Student_32526,15,Female,School_39,State,11,History,64,C,72.0,4.0,Yes,No
STU_032527,Student_32527,16,Female,School_20,Cambridge,9,Hindi,64,C,81.7,5.7,No,Yes
STU_032528,Student_32528,15,Male,School_15,IB,9,Economics,97,D,60.0,5.7,No,No
STU_032529,Student_32529,16,Male,School_35,ICSE,11,English,57,A,72.9,4.0,No,No
STU_032530,Student_32530,15,Female,School_20,Cambridge,11,Chemistry,73,F,70.6,4.1,Yes,No
STU_032531,Student_32531,13,Male,School_28,State,12,Chemistry,73,C+,63.0,2.6,Yes,No
STU_032532,Student_32532,16,Male,School_35,State,10,Computer Science,95,D,65.5,6.9,Yes,No
STU_032533,Student_32533,13,Female,School_28,CBSE,11,Biology,85,B+,84.4,3.9,Yes,No
STU_032534,Student_32534,16,Male,School_24,IB,11,Mathematics,69,C,76.8,3.7,Yes,No
